unit_id	artifact	family	json_pointer	unit_kind	authored_identity	loader	runtime_producer	player_consumer	current_reachability	executable_witness	failure_or_limit	verdict	authority_route
balance/relevance/t0-t1.json#/items/5	balance/relevance/t0-t1.json	relevance	/items/5	object_record	purchasable_id:generator.first_hire	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/5/availability_window	balance/relevance/t0-t1.json	relevance	/items/5/availability_window	nested_object	object:/items/5/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/5/group_ids	balance/relevance/t0-t1.json	relevance	/items/5/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/6	balance/relevance/t0-t1.json	relevance	/items/6	object_record	purchasable_id:generator.garage_rack	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/6/availability_window	balance/relevance/t0-t1.json	relevance	/items/6/availability_window	nested_object	object:/items/6/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/6/group_ids	balance/relevance/t0-t1.json	relevance	/items/6/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/7	balance/relevance/t0-t1.json	relevance	/items/7	object_record	purchasable_id:generator.nephew_intern	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/7/availability_window	balance/relevance/t0-t1.json	relevance	/items/7/availability_window	nested_object	object:/items/7/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/7/group_ids	balance/relevance/t0-t1.json	relevance	/items/7/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/8	balance/relevance/t0-t1.json	relevance	/items/8	object_record	purchasable_id:upgrade.beige_tower_cache	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/8/availability_window	balance/relevance/t0-t1.json	relevance	/items/8/availability_window	nested_object	object:/items/8/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/8/group_ids	balance/relevance/t0-t1.json	relevance	/items/8/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/9	balance/relevance/t0-t1.json	relevance	/items/9	object_record	purchasable_id:upgrade.continuous_feed_paper	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/9/availability_window	balance/relevance/t0-t1.json	relevance	/items/9/availability_window	nested_object	object:/items/9/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/9/group_ids	balance/relevance/t0-t1.json	relevance	/items/9/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/10	balance/relevance/t0-t1.json	relevance	/items/10	object_record	purchasable_id:upgrade.crt_degauss_button	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/10/availability_window	balance/relevance/t0-t1.json	relevance	/items/10/availability_window	nested_object	object:/items/10/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/10/group_ids	balance/relevance/t0-t1.json	relevance	/items/10/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/11	balance/relevance/t0-t1.json	relevance	/items/11	object_record	purchasable_id:upgrade.employee_handbook_v0	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/11/availability_window	balance/relevance/t0-t1.json	relevance	/items/11/availability_window	nested_object	object:/items/11/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/11/group_ids	balance/relevance/t0-t1.json	relevance	/items/11/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/12	balance/relevance/t0-t1.json	relevance	/items/12	object_record	purchasable_id:upgrade.hold_music_license	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/12/availability_window	balance/relevance/t0-t1.json	relevance	/items/12/availability_window	nested_object	object:/items/12/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/12/group_ids	balance/relevance/t0-t1.json	relevance	/items/12/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/13	balance/relevance/t0-t1.json	relevance	/items/13	object_record	purchasable_id:upgrade.institutional_memory	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/13/availability_window	balance/relevance/t0-t1.json	relevance	/items/13/availability_window	nested_object	object:/items/13/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/13/group_ids	balance/relevance/t0-t1.json	relevance	/items/13/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/14	balance/relevance/t0-t1.json	relevance	/items/14	object_record	purchasable_id:upgrade.nephew_business_cards	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/14/availability_window	balance/relevance/t0-t1.json	relevance	/items/14/availability_window	nested_object	object:/items/14/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/14/group_ids	balance/relevance/t0-t1.json	relevance	/items/14/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/15	balance/relevance/t0-t1.json	relevance	/items/15	object_record	purchasable_id:upgrade.rack_rail_standardization	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/15/availability_window	balance/relevance/t0-t1.json	relevance	/items/15/availability_window	nested_object	object:/items/15/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/15/group_ids	balance/relevance/t0-t1.json	relevance	/items/15/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/16	balance/relevance/t0-t1.json	relevance	/items/16	object_record	purchasable_id:upgrade.refurbished_sticker	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/16/availability_window	balance/relevance/t0-t1.json	relevance	/items/16/availability_window	nested_object	object:/items/16/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/16/group_ids	balance/relevance/t0-t1.json	relevance	/items/16/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/17	balance/relevance/t0-t1.json	relevance	/items/17	object_record	purchasable_id:upgrade.reply_all_macro	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/17/availability_window	balance/relevance/t0-t1.json	relevance	/items/17/availability_window	nested_object	object:/items/17/availability_window	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	developer measurement policy; not gameplay	local bounded checks; hosted complete run invalid	No valid complete current-coordinate report and no player consumer	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/items/17/group_ids	balance/relevance/t0-t1.json	relevance	/items/17/group_ids	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/relevance/t0-t1.json#/groups	balance/relevance/t0-t1.json	relevance	/groups	empty_collection	<empty>	epochseed/replaycatalog + relevance policy parser	balance/relevance harness only	developer report only	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	measurement_only	R-001 accepted instrumentation authority then valid rerun
balance/routes/phase0.json#/context_version	balance/routes/phase0.json	routes	/context_version	root_policy_field	1	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	backend route data active where current tiers can reach it	cold route boundary/projection tests plus separate Game UI fixture	No route registry/history/name/choice surface; later-tier rows overridden below	backend_active	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/depletion_distinct_routes_required	balance/routes/phase0.json	routes	/depletion_distinct_routes_required	root_policy_field	5	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	backend route data active where current tiers can reach it	cold route boundary/projection tests plus separate Game UI fixture	No route registry/history/name/choice surface; later-tier rows overridden below	backend_active	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/knowledge	balance/routes/phase0.json	routes	/knowledge	singleton_policy	object:/knowledge	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	Run End can show Founder progression deltas; no route registry surface	route-knowledge backend reaches a partial mounted result surface	cold route/curriculum tests plus separate Run End fixture	No composed route-knowledge/default-workflow witness	partial_mounted	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/0	balance/routes/phase0.json	routes	/gates/0	object_record	gate_id:gate.t0_to_t1	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	mounted Game UI gate timing/facts only	T0-to-T1 gate backend is reachable and partially projected to a mounted surface	cold server first-hour plus separate Game UI fixture	No composed browser gate-crossing workflow	partial_mounted	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/0/requirement/0	balance/routes/phase0.json	routes	/gates/0/requirement/0	object_record	resource_id:company.cash	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	mounted Game UI gate timing/facts only	T0-to-T1 gate backend is reachable and partially projected to a mounted surface	cold server first-hour plus separate Game UI fixture	No composed browser gate-crossing workflow	partial_mounted	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/0/routes	balance/routes/phase0.json	routes	/gates/0/routes	empty_collection	<empty>	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	zero_or_empty_placeholder	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/1	balance/routes/phase0.json	routes	/gates/1	object_record	gate_id:gate.t2_to_t3	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/1/requirement/0	balance/routes/phase0.json	routes	/gates/1/requirement/0	object_record	resource_id:company.cash	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/1/routes	balance/routes/phase0.json	routes	/gates/1/routes	empty_collection	<empty>	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	zero_or_empty_placeholder	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/2	balance/routes/phase0.json	routes	/gates/2	object_record	gate_id:gate.t3_to_t4	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/2/requirement/0	balance/routes/phase0.json	routes	/gates/2/requirement/0	object_record	resource_id:company.cash	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/2/requirement/1	balance/routes/phase0.json	routes	/gates/2/requirement/1	object_record	resource_id:company.permits	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/2/routes	balance/routes/phase0.json	routes	/gates/2/routes	empty_collection	<empty>	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	explicit deploy-current empty collection	structural extractor plus family validator empty-case behavior	The collection contributes no authored relationship/effect rows; intent may be optional or missing and needs its named owner	zero_or_empty_placeholder	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3	balance/routes/phase0.json	routes	/gates/3	object_record	gate_id:gate.t4_to_t5	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/requirement/0	balance/routes/phase0.json	routes	/gates/3/requirement/0	object_record	resource_id:company.cash	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/0	balance/routes/phase0.json	routes	/gates/3/routes/0	object_record	route_id:route.regulatory_capture	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/0/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/0/predicate/0	object_record	doctrine_id:doctrine.ethical	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/0/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/0/predicate/1	object_record	meter_id:trust.regulators.standing	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/0/predicate/2	balance/routes/phase0.json	routes	/gates/3/routes/0/predicate/2	object_record	meter_id:trust.regulators.grievance	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/0/effect	balance/routes/phase0.json	routes	/gates/3/routes/0/effect	nested_object	object:/gates/3/routes/0/effect	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/1	balance/routes/phase0.json	routes	/gates/3/routes/1	object_record	route_id:route.ipo_sequence_break	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/1/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/1/predicate/0	object_record	doctrine_id:doctrine.capture	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/1/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/1/predicate/1	object_record	resource_id:company.cash	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/1/effect	balance/routes/phase0.json	routes	/gates/3/routes/1/effect	nested_object	object:/gates/3/routes/1/effect	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/2	balance/routes/phase0.json	routes	/gates/3/routes/2	object_record	route_id:route.acquihire_out_of_bounds	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/2/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/2/predicate/0	object_record	doctrine_id:doctrine.capture	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/2/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/2/predicate/1	object_record	object:/gates/3/routes/2/predicate/1	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/2/effect	balance/routes/phase0.json	routes	/gates/3/routes/2/effect	nested_object	object:/gates/3/routes/2/effect	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/3	balance/routes/phase0.json	routes	/gates/3/routes/3	object_record	route_id:route.non_road_engine_clip	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/3/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/3/predicate/0	object_record	structure_id:structure.corporation	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/3/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/3/predicate/1	object_record	trait_id:trait.non_road	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/3/effect	balance/routes/phase0.json	routes	/gates/3/routes/3/effect	nested_object	object:/gates/3/routes/3/effect	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
