unit_id	artifact	family	json_pointer	unit_kind	authored_identity	payload_sha256
balance/minigames/first-content.json#/minigames/0/offline_quality	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality	nested_object	object:/minigames/0/offline_quality	459f316fff761650bd53879ed7242c83429377a19359f7cc97a17ca383f17e91
balance/minigames/first-content.json#/minigames/0/offline_quality/grade_curve/0	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality/grade_curve/0	object_record	object:/minigames/0/offline_quality/grade_curve/0	38cc16fff4efef2bdd0adaa0e32529c65323cf4421011940dbaed0239a2027f2
balance/minigames/first-content.json#/minigames/0/offline_quality/grade_curve/1	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality/grade_curve/1	object_record	object:/minigames/0/offline_quality/grade_curve/1	fc456990f7b3fffc40ce75a70b8a57b0f65d9f2299d539e20f43f2beb016be79
balance/minigames/first-content.json#/minigames/0/offline_quality/grade_curve/2	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality/grade_curve/2	object_record	object:/minigames/0/offline_quality/grade_curve/2	a80d9a25fe00475bacd184cb0eff90a5c41ffa629a090a5f40fb9f0d97f89c5e
balance/minigames/first-content.json#/minigames/0/offline_quality/grade_curve/3	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality/grade_curve/3	object_record	object:/minigames/0/offline_quality/grade_curve/3	e29b7618e97530539716c18ddb3439c1bc48f0c0d51c9560a94eaf8cbb81777c
balance/minigames/first-content.json#/minigames/0/rating_policy	balance/minigames/first-content.json	minigames	/minigames/0/rating_policy	nested_object	object:/minigames/0/rating_policy	2c76715aa8bad208d5507f50bfc6aaf72494400f88b82d2e6d1ad05df446830d
balance/minigames/first-content.json#/minigames/0/unlock_condition	balance/minigames/first-content.json	minigames	/minigames/0/unlock_condition	nested_object	unlock_id:minigame.pitch	3d7ff8b13fe5e723912ed89a1697fddf3b5df7ac0a205e07d019e30d9acbc47a
balance/opportunities/t0-t1.json#/schedule_policy	balance/opportunities/t0-t1.json	opportunities	/schedule_policy	singleton_policy	object:/schedule_policy	e5d3d19c2cf8dd41f0702158ea64d505bc79dc6a23f2f193742c9b8688c5a1ec
balance/opportunities/t0-t1.json#/effects/0	balance/opportunities/t0-t1.json	opportunities	/effects/0	object_record	effect_row_id:active.building	c7379d15f5451956ec1c81df9bac5e4017b1fb595c51dee1c905acc7931a390a
balance/opportunities/t0-t1.json#/effects/0/eligible_generator_ids/0	balance/opportunities/t0-t1.json	opportunities	/effects/0/eligible_generator_ids/0	primitive_edge	"generator.beige_tower"	5f4dedb691f32a85c2418bec85e89e91e0300e9fd6ff2a64c55b54d898bf2a69
balance/opportunities/t0-t1.json#/effects/1	balance/opportunities/t0-t1.json	opportunities	/effects/1	object_record	effect_row_id:active.click	aaeec2cf265288d4a2e564b74fc9b39a109b2637cb7adcba2b362a5d1cfd6bfc
balance/opportunities/t0-t1.json#/effects/1/action_ids/0	balance/opportunities/t0-t1.json	opportunities	/effects/1/action_ids/0	primitive_edge	"manual.click"	120b87622855eb356cd9c2103e50e1e17931b4eb6a1f3b4af89a071d26cf28e9
balance/opportunities/t0-t1.json#/effects/2	balance/opportunities/t0-t1.json	opportunities	/effects/2	object_record	effect_row_id:active.lucky	06ede0665ad7c0228ee625e9a8cafe97a480317b9f0303b095f0d2bd72158f9b
balance/opportunities/t0-t1.json#/effects/3	balance/opportunities/t0-t1.json	opportunities	/effects/3	object_record	effect_row_id:active.production	080a6567b1a0477ea479bf63e989d6d1cf97ed02b92501f1e8f8d2edc8dc38cd
balance/opportunities/t0-t1.json#/effects/3/targets/0	balance/opportunities/t0-t1.json	opportunities	/effects/3/targets/0	primitive_edge	"generator_production"	774f0a3e4943e65dab56b4dc9bed6222df5acfc39b0c3a122921e6192cba6555
balance/opportunities/t0-t1.json#/combo_policy	balance/opportunities/t0-t1.json	opportunities	/combo_policy	singleton_policy	object:/combo_policy	07a1e868c0db140881ef5420997bdb3c74fee0c10e29106206fdd3903120a45a
balance/pets/first-content.json#/stat_policy	balance/pets/first-content.json	pets	/stat_policy	singleton_policy	object:/stat_policy	a25b8c12578cc5e3dd5f9c9511eee4f2dee16a9091cfe6ebc29ebb167c6e65c1
balance/pets/first-content.json#/stat_policy/stats/0	balance/pets/first-content.json	pets	/stat_policy/stats/0	object_record	stat_id:hunger	cf5323e824ec5c099c64a16cf4899a51aa7d6b3964412b759fddab3e175af346
balance/pets/first-content.json#/stat_policy/stats/1	balance/pets/first-content.json	pets	/stat_policy/stats/1	object_record	stat_id:energy	969e121b267c8edb8ab8d5199e203349a39d23f7eca31af30d616b112960ed39
balance/pets/first-content.json#/stat_policy/stats/2	balance/pets/first-content.json	pets	/stat_policy/stats/2	object_record	stat_id:cleanliness	b1b29deecce91420ed3a5a4ae354d2a7b307875dde745111f5e3011de07eab45
balance/pets/first-content.json#/stat_policy/stats/3	balance/pets/first-content.json	pets	/stat_policy/stats/3	object_record	stat_id:affection	a8f3fb6d8d6f436787b4ddd59b814d630fa6fc6ef34cc89e87b94f8650272c2a
balance/pets/first-content.json#/actions/0	balance/pets/first-content.json	pets	/actions/0	object_record	action_id:care.feed	e297920e3603085e49640b06a743dc3d9efd129dea77319d3ef0efe0505c4832
balance/pets/first-content.json#/actions/1	balance/pets/first-content.json	pets	/actions/1	object_record	action_id:care.groom	87b17e46d4267144433733b1e72e970cbd40a053c9d53873f4d33f2bbf42e039
balance/pets/first-content.json#/actions/2	balance/pets/first-content.json	pets	/actions/2	object_record	action_id:care.pet	3d8e690ba38f07c5bc7f1800e6992aa8d63deff014b69b0551e3df61e4862757
balance/pets/first-content.json#/actions/3	balance/pets/first-content.json	pets	/actions/3	object_record	action_id:care.play	c9f607453cfb0d328cac696280e48e7470c280343d4dba0965ab1d4f13749cfe
balance/pets/first-content.json#/actions/4	balance/pets/first-content.json	pets	/actions/4	object_record	action_id:care.rest	48def85f6a766bd161da1f01b7f3c23ea8e03d551a525a8e920d79a54abc6ff3
balance/pets/first-content.json#/trust_policy	balance/pets/first-content.json	pets	/trust_policy	singleton_policy	object:/trust_policy	4b86293f4f9a62055aadf95544673efca3ef7e0b5aaf1c967afa251395d908fd
balance/pets/first-content.json#/mood_policy/0	balance/pets/first-content.json	pets	/mood_policy/0	object_record	object:/mood_policy/0	37836941657839a71a1d2c033305623744411eef703a5e48a4f06f56041868f4
balance/pets/first-content.json#/mood_policy/1	balance/pets/first-content.json	pets	/mood_policy/1	object_record	object:/mood_policy/1	9c3f1ff87354e800891be7ffb92b21a0bf6de208041c515865be85eae2ac5058
balance/pets/first-content.json#/mood_policy/2	balance/pets/first-content.json	pets	/mood_policy/2	object_record	object:/mood_policy/2	84a4e1873585c2779de6e1b3a48202880532c6d1b6f9137c3ad996166e4029ee
balance/pets/first-content.json#/mood_policy/3	balance/pets/first-content.json	pets	/mood_policy/3	object_record	object:/mood_policy/3	09b90c74d5108708ffa369aa16d882da5db167a48382dcd83be503f2d6ebd36d
balance/pets/first-content.json#/behavior_policy/0	balance/pets/first-content.json	pets	/behavior_policy/0	object_record	object:/behavior_policy/0	93d92f1bc1f3f23bdf0e0c28e4b7fc55b4a6e10522f43ed2d961f809b8a2629f
balance/pets/first-content.json#/behavior_policy/1	balance/pets/first-content.json	pets	/behavior_policy/1	object_record	object:/behavior_policy/1	6db8986177ad3087ba342fbb6c2aae9481c2a2ec810f2763293875b40b11451e
balance/pets/first-content.json#/behavior_policy/2	balance/pets/first-content.json	pets	/behavior_policy/2	object_record	object:/behavior_policy/2	1c27c154f2043bbe16c982163395d2777f5ac9bcf664f0fd885c60572bfca1e7
balance/pets/first-content.json#/behavior_policy/3	balance/pets/first-content.json	pets	/behavior_policy/3	object_record	object:/behavior_policy/3	6145547f8fe008b357b9cefbcca985a88539caa38dbb886e86fd82b5e8448517
balance/pets/first-content.json#/behavior_policy/4	balance/pets/first-content.json	pets	/behavior_policy/4	object_record	object:/behavior_policy/4	c9a91aba7a073743c874801a801d2d1c8e0cacc4ba30a5d92c07977755143b27
balance/pets/first-content.json#/behavior_policy/5	balance/pets/first-content.json	pets	/behavior_policy/5	object_record	object:/behavior_policy/5	ebab6fbb3709cc111f96902cf9314cf2fa6bfd21dbb61c3eb7ead6e4adc9ea0c
balance/pets/first-content.json#/behavior_policy/6	balance/pets/first-content.json	pets	/behavior_policy/6	object_record	object:/behavior_policy/6	94bdf8c585db07bce01fe61d6996ac5d560a050d07ca747da97122b6cbd4a63b
balance/pets/first-content.json#/behavior_policy/7	balance/pets/first-content.json	pets	/behavior_policy/7	object_record	object:/behavior_policy/7	f04b16c2e1cf30fc0b060f8ca4a543ef17c5408bac4e459ab90196fdf5f00d8f
balance/pitch.json#/policy	balance/pitch.json	pitch	/policy	singleton_policy	object:/policy	51da749ab884e6cf85423e6893665298f8c6a4ac9f97efacc24f516496680b33
balance/pitch.json#/metric_cards/0	balance/pitch.json	pitch	/metric_cards/0	object_record	card_id:api_call	34276c975d78d513673625eb6e9b2050bd9a3b0cdab8b3513b54f8d54c58c831
balance/pitch.json#/metric_cards/1	balance/pitch.json	pitch	/metric_cards/1	object_record	card_id:beta_invite	595dda90b5086b5291a0951b280676811ea33e1470e9f94c32be9690a955fa59
balance/pitch.json#/metric_cards/2	balance/pitch.json	pitch	/metric_cards/2	object_record	card_id:cache_hit	1b26bf08e2ff5a8562e506a2b61ef0de5ed671136ba96ada7aee104c64ebb93a
balance/pitch.json#/metric_cards/3	balance/pitch.json	pitch	/metric_cards/3	object_record	card_id:demo_day	1e12bad9d78efd02dafef343a9588dc38e5a1581671c8610f662389d2f891eaf
balance/pitch.json#/metric_cards/4	balance/pitch.json	pitch	/metric_cards/4	object_record	card_id:newsletter	91c8fd6dc407e7f0d7e0603bfd8720d114d3a11d5121f11097deaf4c159b53bf
balance/pitch.json#/metric_cards/5	balance/pitch.json	pitch	/metric_cards/5	object_record	card_id:page_views	f103cf7149ff7efc09addf9ce051018d9eb120b960465e6f28b2111450035d6e
balance/pitch.json#/metric_cards/6	balance/pitch.json	pitch	/metric_cards/6	object_record	card_id:patch_release	73221b3341c6575acdf58a50e068757498e30417a8612d0f0961a7d9750f2873
balance/pitch.json#/metric_cards/7	balance/pitch.json	pitch	/metric_cards/7	object_record	card_id:press_mention	09e75ca344c065997d1e1e46d37cee278d02c55c634447c8a222c4c256e87a19
balance/pitch.json#/metric_cards/8	balance/pitch.json	pitch	/metric_cards/8	object_record	card_id:referral_loop	18b38d1ec015ff413401085bb421c76d61b01ee9f97d11ba28cd965999e13b42
balance/pitch.json#/metric_cards/9	balance/pitch.json	pitch	/metric_cards/9	object_record	card_id:testimonial	a692670478dbcded1c2225631200fe45db7b1d93ca75e80623401401ca567b44
balance/pitch.json#/metric_cards/10	balance/pitch.json	pitch	/metric_cards/10	object_record	card_id:uptime_nines	bbd9f049974c38f60aa2ffab90c0ddc036b3dd6b29d6dd93ea0a130a6c76f0fc
balance/pitch.json#/metric_cards/11	balance/pitch.json	pitch	/metric_cards/11	object_record	card_id:users_signup	91c254ef3a6ac4d505dfd5e3733ee299f782bd050e1deecc51301255ddae4c09
balance/pitch.json#/growth_hacks/0	balance/pitch.json	pitch	/growth_hacks/0	object_record	hack_id:ab_test	d43c44680240f66e51fdae3319d31318250bc416b4095479de69e225a9d99c73
balance/pitch.json#/growth_hacks/0/effect	balance/pitch.json	pitch	/growth_hacks/0/effect	nested_object	object:/growth_hacks/0/effect	4accf081d2c60b7516d3dabc3b7022a09f02f6df24bbb715444514d70e7afa70
balance/pitch.json#/growth_hacks/1	balance/pitch.json	pitch	/growth_hacks/1	object_record	hack_id:buzzword	2ccf8d9098f1d5c67ae8b5955fa9eff7558a7efe9f13dd15014b833b11e54b5d
balance/pitch.json#/growth_hacks/1/effect	balance/pitch.json	pitch	/growth_hacks/1/effect	nested_object	object:/growth_hacks/1/effect	3e3f1f85caa6dfbe2de8bcb8c8993766064093885487aa35022bae6bab937927
balance/pitch.json#/growth_hacks/2	balance/pitch.json	pitch	/growth_hacks/2	object_record	hack_id:dark_pattern	b82375a6113ae65ad4e2f9a4a395028b86a83a43d830a4d359d89f4591fe89f5
balance/pitch.json#/growth_hacks/2/effect	balance/pitch.json	pitch	/growth_hacks/2/effect	nested_object	object:/growth_hacks/2/effect	fb8aba8a32f5f93db977aa4258aa61dfdaf8b21a6e507e03d6f33bc6062228e7
balance/pitch.json#/growth_hacks/3	balance/pitch.json	pitch	/growth_hacks/3	object_record	hack_id:growth_loop	f5b70b242fb56ff6721fce93e020c9df6bf1e2f8060f9cc89cc9b3571793cbf6
balance/pitch.json#/growth_hacks/3/effect	balance/pitch.json	pitch	/growth_hacks/3/effect	nested_object	object:/growth_hacks/3/effect	ced58a7f3bfc115e517693c8b6bf93ca3ee4202461b97f73ef1756f194439689
balance/pitch.json#/growth_hacks/4	balance/pitch.json	pitch	/growth_hacks/4	object_record	hack_id:infinite_scroll	54ff3356dbfb0edc36dffe0f32a85b575c94a7fa8618dd8223c74e2cb4fcab3a
balance/pitch.json#/growth_hacks/4/effect	balance/pitch.json	pitch	/growth_hacks/4/effect	nested_object	object:/growth_hacks/4/effect	a9bad6decb2ec65eb1749a4c97ab567edd4fadab3963eb15da3c58e2bb0c65f8
balance/pitch.json#/growth_hacks/5	balance/pitch.json	pitch	/growth_hacks/5	object_record	hack_id:pivot	6b7ea53bca4cd1aba465b39b75bcf78331654386e992c2f19675bbeae4fc38fa
balance/pitch.json#/growth_hacks/5/effect	balance/pitch.json	pitch	/growth_hacks/5/effect	nested_object	object:/growth_hacks/5/effect	613203332a4582c884aa2d93e1c30c2cb050db0fc436ae6720bbff33daec0c50
balance/pitch.json#/growth_hacks/6	balance/pitch.json	pitch	/growth_hacks/6	object_record	hack_id:stealth_mode	8e9c9f71578d6a4cae43c29f7dd8802db0630a7554e881a76e8cda0c31f26d49
balance/pitch.json#/growth_hacks/6/effect	balance/pitch.json	pitch	/growth_hacks/6/effect	nested_object	partner_hack_id:pivot	ea852dc235b417398041673a92012a956a83c4d79eaa939c4cdb8d01c4fb0ea1
balance/pitch.json#/growth_hacks/7	balance/pitch.json	pitch	/growth_hacks/7	object_record	hack_id:synergy_deck	3745faf9a393cdf2e099294f290d50e36836f538698e5ccedd8196f4aa1c2a71
balance/pitch.json#/growth_hacks/7/effect	balance/pitch.json	pitch	/growth_hacks/7/effect	nested_object	partner_hack_id:ab_test	7fdddb56001d7514edff8968ae0460c4a04fd1208d57d70cc93ec9a003d96f97
balance/pitch.json#/funding_curve/0	balance/pitch.json	pitch	/funding_curve/0	object_record	object:/funding_curve/0	ceb920535075ca7ba68b09b7ddc3d5bf142307cc9a0d1458e0aec9bb82939aee
balance/pitch.json#/funding_curve/1	balance/pitch.json	pitch	/funding_curve/1	object_record	object:/funding_curve/1	b5e522803411065e8206dcc8c59e5ea4a2daa8e9897b996c31efb18b079e8c50
balance/pitch.json#/funding_curve/2	balance/pitch.json	pitch	/funding_curve/2	object_record	object:/funding_curve/2	3fd40662f5fd536de74763122cd7d96f746fca3c28c60c9f95a2e2036dae7dd7
balance/pitch.json#/funding_curve/3	balance/pitch.json	pitch	/funding_curve/3	object_record	object:/funding_curve/3	3ccb523f4a19c92db614908b314442742c732e575e454d91c7ab34d23579fd09
balance/pitch.json#/funding_curve/4	balance/pitch.json	pitch	/funding_curve/4	object_record	object:/funding_curve/4	ad87c4ae78f9cb8e81fe189ec7d22494e57304232c57b3959966bece11b70b90
balance/pitch.json#/funding_curve/5	balance/pitch.json	pitch	/funding_curve/5	object_record	object:/funding_curve/5	3b2d44c9276c93f95d6ab7ccd10b73f9492bb95fc5910b497aa78acd555ed5e9
balance/pitch.json#/funding_curve/6	balance/pitch.json	pitch	/funding_curve/6	object_record	object:/funding_curve/6	929cfb00bef8ba7dc2084f42482a52e411dc06d8b020259a949e7ab261e4ccfe
balance/pitch.json#/funding_curve/7	balance/pitch.json	pitch	/funding_curve/7	object_record	object:/funding_curve/7	900302c075bdd55bf6ce74f48ee104d08be3205ada6db1794a98830e96731356
balance/prestige/phase0.json#/value_resource_id	balance/prestige/phase0.json	prestige	/value_resource_id	root_policy_field	"company.cash"	c9a362bba3a2e428bf936a0d9e114babcea86ebe9476c9e41b771efdba855f8b
balance/prestige/phase0.json#/threshold	balance/prestige/phase0.json	prestige	/threshold	root_policy_field	"1e12"	561ae519008a4a713005bc28435cdd6f903cfbcb8296567ae05fc5dc8878ec89
balance/prestige/phase0.json#/exit_modifiers_ppm	balance/prestige/phase0.json	prestige	/exit_modifiers_ppm	singleton_policy	object:/exit_modifiers_ppm	20ec38aff38f95be0e61a274a4fd4911399eca66a52d05402d757931aab0d7ac
balance/prestige/phase0.json#/collapse_route_knowledge	balance/prestige/phase0.json	prestige	/collapse_route_knowledge	root_policy_field	25	b7a56873cd771f2c446d369b649430b65a756ba278ff97ec81bb6f55b2e73569
balance/prestige/phase0.json#/catchup_ceiling_ms	balance/prestige/phase0.json	prestige	/catchup_ceiling_ms	root_policy_field	5000	0f8eb4b72b6e0c9e88b388eb967b49e067ef1004bf07bffc22c3acb13b43580a
balance/prestige/phase0.json#/offer_duration_ms	balance/prestige/phase0.json	prestige	/offer_duration_ms	root_policy_field	900000	d1d282f04815e254882e9fee0144155003a6c2383f1614c3c3a8f575b6f2db2f
balance/prestige/phase0.json#/decline_drift_ppm	balance/prestige/phase0.json	prestige	/decline_drift_ppm	root_policy_field	50000	60734f174b2035e5b2ba85fef8c648cc0cb18c5995b419d3cd1c025c5b09d0c7
balance/prestige/phase0.json#/spawn_gate_ppm/0	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/0	primitive_edge	0	5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9
balance/prestige/phase0.json#/spawn_gate_ppm/1	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/1	primitive_edge	300000	6ce318969619d1c360b6144be09e3d3a22674897c7cbfe995716ed8b7ff7c4cf
balance/prestige/phase0.json#/spawn_gate_ppm/2	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/2	primitive_edge	400000	ad1e2e29fe1631ddf7bedaadffe63c4efd61e6909a1ed0648e7b9645bd27dab5
balance/prestige/phase0.json#/spawn_gate_ppm/3	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/3	primitive_edge	500000	8d6962a152aee235ba824c41758b8da2371b7077b4ea0afaaec94014e16e3bc7
balance/prestige/phase0.json#/spawn_gate_ppm/4	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/4	primitive_edge	600000	a3c25177bb8fb18ab261743d2296eb0edb79ee7234493f24f20b8f85b5b9a9d8
balance/prestige/phase0.json#/spawn_gate_ppm/5	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/5	primitive_edge	700000	bbce68c972781f645c57245c19d0e0c5990e221ac9a1e70afbadd82609c87fce
balance/prestige/phase0.json#/spawn_gate_ppm/6	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/6	primitive_edge	800000	06c117bb812639e8f80c10b64953df8b099fd534b2fcae74f49f735b93fedba4
balance/prestige/phase0.json#/spawn_gate_ppm/7	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/7	primitive_edge	900000	d1d282f04815e254882e9fee0144155003a6c2383f1614c3c3a8f575b6f2db2f
balance/prestige/phase0.json#/spawn_gate_ppm/8	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/8	primitive_edge	1000000	6cce36d9f8a9e151b100234af75cca89d55bcb94c153f51847debdf1f39cae45
balance/prestige/phase0.json#/spawn_gate_ppm/9	balance/prestige/phase0.json	prestige	/spawn_gate_ppm/9	primitive_edge	1000000	6cce36d9f8a9e151b100234af75cca89d55bcb94c153f51847debdf1f39cae45
balance/prestige/phase0.json#/advisor_per_run_ppm	balance/prestige/phase0.json	prestige	/advisor_per_run_ppm	root_policy_field	20000	876c9b16254e157d1eb645390dcfae6f29b9d3cd394e73a91de8ee5d0e67ee43
balance/prestige/phase0.json#/advisor_cap_ppm	balance/prestige/phase0.json	prestige	/advisor_cap_ppm	root_policy_field	500000	8d6962a152aee235ba824c41758b8da2371b7077b4ea0afaaec94014e16e3bc7
balance/relevance/t0-t1.json#/items/0	balance/relevance/t0-t1.json	relevance	/items/0	object_record	purchasable_id:generator.answering_machine	aa68c7cf4f49b27adb846047fdcf927b80d7beeb93cde8bd76a76916f4822a7f
balance/relevance/t0-t1.json#/items/0/availability_window	balance/relevance/t0-t1.json	relevance	/items/0/availability_window	nested_object	object:/items/0/availability_window	f3320194a78490754bb9297b6859fc2735fad0ac025ac33bdfd3d41beb85965d
balance/relevance/t0-t1.json#/items/0/group_ids	balance/relevance/t0-t1.json	relevance	/items/0/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/1	balance/relevance/t0-t1.json	relevance	/items/1	object_record	purchasable_id:generator.beige_tower	19b0a52e358cb896301a6cae9b880eb4126e8cc18be7778926843405e7614913
balance/relevance/t0-t1.json#/items/1/availability_window	balance/relevance/t0-t1.json	relevance	/items/1/availability_window	nested_object	object:/items/1/availability_window	f3320194a78490754bb9297b6859fc2735fad0ac025ac33bdfd3d41beb85965d
balance/relevance/t0-t1.json#/items/1/group_ids	balance/relevance/t0-t1.json	relevance	/items/1/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/2	balance/relevance/t0-t1.json	relevance	/items/2	object_record	purchasable_id:generator.beige_tower_v2	84c4a380038158cb7856120962b07497d3b10333718b2a855c3bcb52c8e0f556
balance/relevance/t0-t1.json#/items/2/availability_window	balance/relevance/t0-t1.json	relevance	/items/2/availability_window	nested_object	object:/items/2/availability_window	8e411682a4901cedc02189dcd350567b83420f98d95691f9e0955530f76f4687
balance/relevance/t0-t1.json#/items/2/group_ids	balance/relevance/t0-t1.json	relevance	/items/2/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/3	balance/relevance/t0-t1.json	relevance	/items/3	object_record	purchasable_id:generator.crt_wall	b743e722cddfa01993a31d687fc4b2a764be5b9cfdb57c3d387455c3beefa6f0
balance/relevance/t0-t1.json#/items/3/availability_window	balance/relevance/t0-t1.json	relevance	/items/3/availability_window	nested_object	object:/items/3/availability_window	8e411682a4901cedc02189dcd350567b83420f98d95691f9e0955530f76f4687
balance/relevance/t0-t1.json#/items/3/group_ids	balance/relevance/t0-t1.json	relevance	/items/3/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/4	balance/relevance/t0-t1.json	relevance	/items/4	object_record	purchasable_id:generator.dot_matrix_queue	71463d9329567be25cbd46d5398968d6e6325085b6dd44050e6a34a6bbc155bd
balance/relevance/t0-t1.json#/items/4/availability_window	balance/relevance/t0-t1.json	relevance	/items/4/availability_window	nested_object	object:/items/4/availability_window	f3320194a78490754bb9297b6859fc2735fad0ac025ac33bdfd3d41beb85965d
balance/relevance/t0-t1.json#/items/4/group_ids	balance/relevance/t0-t1.json	relevance	/items/4/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/5	balance/relevance/t0-t1.json	relevance	/items/5	object_record	purchasable_id:generator.first_hire	74d3c1ae3f4f195946cda78b511098faea69cab161c7a023df8c490f89c6bebd
balance/relevance/t0-t1.json#/items/5/availability_window	balance/relevance/t0-t1.json	relevance	/items/5/availability_window	nested_object	object:/items/5/availability_window	8e411682a4901cedc02189dcd350567b83420f98d95691f9e0955530f76f4687
balance/relevance/t0-t1.json#/items/5/group_ids	balance/relevance/t0-t1.json	relevance	/items/5/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/6	balance/relevance/t0-t1.json	relevance	/items/6	object_record	purchasable_id:generator.garage_rack	697b61340b8b01bf3486e277320a7caa489f2d914d2cdd549a19ff95ca95639a
balance/relevance/t0-t1.json#/items/6/availability_window	balance/relevance/t0-t1.json	relevance	/items/6/availability_window	nested_object	object:/items/6/availability_window	8e411682a4901cedc02189dcd350567b83420f98d95691f9e0955530f76f4687
balance/relevance/t0-t1.json#/items/6/group_ids	balance/relevance/t0-t1.json	relevance	/items/6/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/7	balance/relevance/t0-t1.json	relevance	/items/7	object_record	purchasable_id:generator.nephew_intern	30b80aa4f2bbc31fec6c44c0abe35d5e1da193408b7d74064ce0259d1485c6e1
balance/relevance/t0-t1.json#/items/7/availability_window	balance/relevance/t0-t1.json	relevance	/items/7/availability_window	nested_object	object:/items/7/availability_window	f3320194a78490754bb9297b6859fc2735fad0ac025ac33bdfd3d41beb85965d
balance/relevance/t0-t1.json#/items/7/group_ids	balance/relevance/t0-t1.json	relevance	/items/7/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/8	balance/relevance/t0-t1.json	relevance	/items/8	object_record	purchasable_id:upgrade.beige_tower_cache	12a013352d27264c4b16268037edf91c283960a8d5af802ff637cc8130a3416f
balance/relevance/t0-t1.json#/items/8/availability_window	balance/relevance/t0-t1.json	relevance	/items/8/availability_window	nested_object	object:/items/8/availability_window	f3320194a78490754bb9297b6859fc2735fad0ac025ac33bdfd3d41beb85965d
balance/relevance/t0-t1.json#/items/8/group_ids	balance/relevance/t0-t1.json	relevance	/items/8/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/9	balance/relevance/t0-t1.json	relevance	/items/9	object_record	purchasable_id:upgrade.continuous_feed_paper	bc914934023995084bb6e64a2c59aabe579a36465547ab00f4eccde8e6e4805d
balance/relevance/t0-t1.json#/items/9/availability_window	balance/relevance/t0-t1.json	relevance	/items/9/availability_window	nested_object	object:/items/9/availability_window	f3320194a78490754bb9297b6859fc2735fad0ac025ac33bdfd3d41beb85965d
balance/relevance/t0-t1.json#/items/9/group_ids	balance/relevance/t0-t1.json	relevance	/items/9/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/10	balance/relevance/t0-t1.json	relevance	/items/10	object_record	purchasable_id:upgrade.crt_degauss_button	ebb9b5ea386cfda88e3451d9bcde280b3be4d2ad0f5573c036cedb5ff14aeb98
balance/relevance/t0-t1.json#/items/10/availability_window	balance/relevance/t0-t1.json	relevance	/items/10/availability_window	nested_object	object:/items/10/availability_window	8e411682a4901cedc02189dcd350567b83420f98d95691f9e0955530f76f4687
balance/relevance/t0-t1.json#/items/10/group_ids	balance/relevance/t0-t1.json	relevance	/items/10/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/11	balance/relevance/t0-t1.json	relevance	/items/11	object_record	purchasable_id:upgrade.employee_handbook_v0	a94ea63b8b90c5e696cd90b76b51cf269c940d94a990ae23bec366fe4f3bf474
balance/relevance/t0-t1.json#/items/11/availability_window	balance/relevance/t0-t1.json	relevance	/items/11/availability_window	nested_object	object:/items/11/availability_window	8e411682a4901cedc02189dcd350567b83420f98d95691f9e0955530f76f4687
